"","st","district","avg","dem_votes_major_percent","rep_votes_major_percent","winner_party","rep_status","dem_status","party","pred","poll","year"
"1041","ME",2,3.66666666666667,49.59,50.41,"R","Incumbent","Challenger","IND","R",4,2018
"1042","ME",2,3.66666666666667,49.59,50.41,"R","Incumbent","Challenger","DEM","R",51,2018
"1043","ME",2,3.66666666666667,49.59,50.41,"R","Incumbent","Challenger","REP","R",49,2018
"1044","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",50,2018
"1045","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",43,2018
"1046","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",45.3,2018
"1047","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",36.4,2018
"1048","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",53,2018
"1049","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",44,2018
"1050","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",56,2018
"1051","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",31,2018
"1052","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",60.4,2018
"1053","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",32.7,2018
"1054","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",51,2018
"1055","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",33,2018
"1056","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",52,2018
"1057","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",34,2018
"1058","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",56,2018
"1059","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",33,2018
"1060","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",56,2018
"1061","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",37,2018
"1062","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",53,2018
"1063","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",40,2018
"1064","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",49.5,2018
"1065","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",44.25,2018
"1066","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",42,2018
"1067","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",33,2018
"1068","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",46,2018
"1069","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",36,2018
"1070","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",45,2018
"1071","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",33,2018
"1072","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",46.7,2018
"1073","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",45.6,2018
"1074","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",41.17,2018
"1075","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",41.06,2018
"1076","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",40.72,2018
"1077","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",37.99,2018
"1078","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",48,2018
"1079","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",42,2018
"1080","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",36.5,2018
"1081","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",37,2018
"1082","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","IND","R",6.4,2018
"1083","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","IND","R",2.7,2018
"1084","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",41.67,2018
"1085","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",47.35,2018
"1086","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",39.89,2018
"1087","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",46.4,2018
"1088","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",54,2018
"1089","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",46,2018
"1090","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",39,2018
"1091","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",40,2018
"1092","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",47,2018
"1093","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",48,2018
"1094","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","IND","R",4,2018
"1095","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","IND","R",2,2018
"1096","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",48,2018
"1097","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",48,2018
"1098","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","IND","R",4,2018
"1099","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","DEM","R",51,2018
"1100","ME",2,3.66666666666667,50.62,49.38,"D","Incumbent","Challenger","REP","R",49,2018
"1101","MI",1,6.33333333333333,43.68,56.32,"R","Incumbent","Challenger","DEM","R",42,2018
"1102","MI",1,6.33333333333333,43.68,56.32,"R","Incumbent","Challenger","REP","R",54,2018
"1103","MI",2,6.66666666666667,43.72,56.28,"R","Incumbent","Challenger","DEM","R",31.5,2018
"1104","MI",2,6.66666666666667,43.72,56.28,"R","Incumbent","Challenger","REP","R",48.5,2018
"1105","MI",2,6.66666666666667,43.72,56.28,"R","Incumbent","Challenger","DEM","R",42,2018
"1106","MI",2,6.66666666666667,43.72,56.28,"R","Incumbent","Challenger","REP","R",48,2018
"1107","MI",2,6.66666666666667,43.72,56.28,"R","Incumbent","Challenger","DEM","R",28,2018
"1108","MI",2,6.66666666666667,43.72,56.28,"R","Incumbent","Challenger","REP","R",50,2018
"1109","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",39,2018
"1110","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",37,2018
"1111","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",44,2018
"1112","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",35,2018
"1113","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",50,2018
"1114","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",42,2018
"1115","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",46,2018
"1116","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",46,2018
"1117","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",47,2018
"1118","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",42,2018
"1119","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",43,2018
"1120","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",50,2018
"1121","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",41,2018
"1122","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",48,2018
"1123","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",44,2018
"1124","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",42,2018
"1125","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",41,2018
"1126","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",41,2018
"1127","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",40,2018
"1128","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",39,2018
"1129","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","DEM","R",40,2018
"1130","MI",3,6.33333333333333,44.24,55.76,"R","Incumbent","Challenger","REP","R",40,2018
"1131","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",39.87,2018
"1132","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",45.64,2018
"1133","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",40,2018
"1134","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",36,2018
"1135","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",56,2018
"1136","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",36,2018
"1137","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",38,2018
"1138","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",37,2018
"1139","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",42,2018
"1140","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",40,2018
"1141","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","UST","R",3,2018
"1142","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",43,2018
"1143","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",46,2018
"1144","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",46,2018
"1145","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",49,2018
"1146","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",41,2018
"1147","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",45,2018
"1148","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","DEM","R",44,2018
"1149","MI",6,5.33333333333333,47.63,52.37,"R","Incumbent","Challenger","REP","R",49,2018
"1150","MI",7,6,46.2,53.8,"R","Incumbent","Challenger","DEM","R",43.6,2018
"1151","MI",7,6,46.2,53.8,"R","Incumbent","Challenger","REP","R",46.1,2018
"1152","MI",7,6,46.2,53.8,"R","Incumbent","Challenger","DEM","R",40,2018
"1153","MI",7,6,46.2,53.8,"R","Incumbent","Challenger","REP","R",34,2018
"1154","MI",7,6,46.2,53.8,"R","Incumbent","Challenger","DEM","R",37,2018
"1155","MI",7,6,46.2,53.8,"R","Incumbent","Challenger","REP","R",41,2018
"1156","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",43,2018
"1157","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",40,2018
"1158","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",47,2018
"1159","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",46,2018
"1160","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","LIB","R",3,2018
"1161","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","UST","R",0,2018
"1162","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",49.05,2018
"1163","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",42.42,2018
"1164","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",43.22,2018
"1165","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",37.76,2018
"1166","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",45,2018
"1167","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",48,2018
"1168","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","LIB","R",2,2018
"1169","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","UST","R",1,2018
"1170","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",43.5,2018
"1171","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",46.91,2018
"1172","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",42.88,2018
"1173","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",46.02,2018
"1174","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",47,2018
"1175","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",43,2018
"1176","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",43,2018
"1177","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",45,2018
"1178","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",44,2018
"1179","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",49,2018
"1180","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",41,2018
"1181","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",46,2018
"1182","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","REP","R",45,2018
"1183","MI",8,3.66666666666667,51.97,48.03,"D","Incumbent","Challenger","DEM","R",39,2018
"1184","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","DEM","R",44,2018
"1185","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","REP","R",40,2018
"1186","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","DEM","R",41,2018
"1187","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","REP","R",47,2018
"1188","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","DEM","R",46,2018
"1189","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","REP","R",42,2018
"1190","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","DEM","R",52,2018
"1191","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","REP","R",31,2018
"1192","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","DEM","R",39,2018
"1193","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","REP","R",34,2018
"1194","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","DEM","R",46,2018
"1195","MI",10,7,36.72,63.28,"R","Incumbent","Challenger","REP","R",43,2018
"1196","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",48,2018
"1197","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",48,2018
"1198","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","LIB","D",1,2018
"1199","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","IND","D",1,2018
"1200","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",44,2018
"1201","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",34,2018
"1202","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","LIB","D",4,2018
"1203","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",48,2018
"1204","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",39,2018
"1205","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",36,2018
"1206","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",35,2018
"1207","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","LIB","D",1,2018
"1208","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","IND","D",1,2018
"1209","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",45.18,2018
"1210","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",37.61,2018
"1211","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",45.8,2018
"1212","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",34.7,2018
"1213","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",42,2018
"1214","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",37,2018
"1215","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","LIB","D",4,2018
"1216","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",34,2018
"1217","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",29,2018
"1218","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","LIB","D",2,2018
"1219","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","IND","D",2,2018
"1220","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","DEM","D",44,2018
"1221","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","REP","D",36,2018
"1222","MI",11,3.16666666666667,53.44,46.56,"D","Challenger","Challenger","LIB","D",7,2018
"1223","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",38,2018
"1224","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",46,2018
"1225","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",47,2018
"1226","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",48,2018
"1227","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",41,2018
"1228","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",41,2018
"1229","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",38,2018
"1230","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",41,2018
"1231","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",48,2018
"1232","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",46,2018
"1233","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",43,2018
"1234","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",42,2018
"1235","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",33,2018
"1236","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",49,2018
"1237","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",47,2018
"1238","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",45,2018
"1239","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","DEM","R",33,2018
"1240","MN",1,3.66666666666667,49.77,50.23,"R","Challenger","Challenger","REP","R",47,2018
"1241","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",47,2018
"1242","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",46,2018
"1243","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",42.9,2018
"1244","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",38.2,2018
"1245","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","OTH","D",4.4,2018
"1246","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",53,2018
"1247","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",35,2018
"1248","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","OTH","D",4,2018
"1249","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",45,2018
"1250","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",36,2018
"1251","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","OTH","D",6,2018
"1252","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",52,2018
"1253","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",43,2018
"1254","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",51.4,2018
"1255","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",39.37,2018
"1256","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",49.42,2018
"1257","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",37.53,2018
"1258","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",43,2018
"1259","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",46,2018
"1260","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",48,2018
"1261","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",45,2018
"1262","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",48,2018
"1263","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",45,2018
"1264","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","DEM","D",49,2018
"1265","MN",2,3.16666666666667,52.76,47.24,"D","Incumbent","Challenger","REP","D",41,2018
